months,princeston_precip
1974-09,0.28278688
1974-10,8.836272
1974-11,31.260246
1974-12,27.41086
1975-01,58.988934
1975-02,31.574587
1975-03,91.488106
1975-04,21.68238
1975-05,15.03627
1975-06,0.14754099
1975-07,0.0
1975-08,0.0
1975-09,2.090164
1975-10,0.0
1975-11,41.01639
1975-12,104.12315
1976-01,217.54631
1976-02,125.728065
1976-03,105.6541
1976-04,60.879097
1976-05,5.6918025
1976-06,0.33196723
1976-07,0.0
1976-08,0.0
1976-09,39.959015
1976-10,18.326843
1976-11,6.3811474
1976-12,39.023155
1977-01,34.30963
1977-02,67.98032
1977-03,134.50696
1977-04,59.04714
1977-05,11.771107
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,24.94672
1977-10,7.8834014
1977-11,93.75
1977-12,4.522951
1978-01,27.671312
1978-02,57.64098
1978-03,94.11168
1978-04,50.366802
1978-05,2.0709016
1978-06,2.3790984
1978-07,0.0
1978-08,0.0
1978-09,4.2172127
1978-10,0.0
1978-11,2.9323769
1978-12,17.628075
1979-01,43.93996
1979-02,59.081146
1979-03,5.634631
1979-04,75.1168
1979-05,19.673567
1979-06,0.44262296
1979-07,0.0
1979-08,27.976229
1979-09,0.72540987
1979-10,34.608196
1979-11,59.059425
1979-12,31.80041
1980-01,0.0
1980-02,70.14078
1980-03,26.006968
1980-04,1.3893442
1980-05,0.4510246
1980-06,0.018442623
1980-07,0.0
1980-08,0.0
1980-09,14.600409
1980-10,0.0
1980-11,24.897541
1980-12,23.504097
1981-01,0.0
1981-02,109.9918
1981-03,27.239344
1981-04,0.0
1981-05,0.13975412
1981-06,0.5594263
1981-07,0.0
1981-08,27.404509
1981-09,1.3155738
1981-10,0.0
1981-11,63.19672
1981-12,25.301842
1982-01,12.444468
1982-02,34.82787
1982-03,6.962295
1982-04,33.135242
1982-05,3.1508198
1982-06,0.3872951
1982-07,0.0
1982-08,0.0
1982-09,0.6147541
1982-10,66.02111
1982-11,17.366802
1982-12,37.88607
1983-01,96.27152
1983-02,3.327869
1983-03,33.45205
1983-04,12.47336
1983-05,34.08094
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,1.8196722
1983-10,0.0
1983-11,68.9754
1983-12,78.60533
1984-01,0.0
1984-02,2.882172
1984-03,41.77377
1984-04,52.456966
1984-05,23.186474
1984-06,0.69467217
1984-07,0.0
1984-08,0.0
1984-09,0.48565573
1984-10,0.0
1984-11,19.088114
1984-12,6.5747952
1985-01,0.0
1985-02,26.921312
1985-03,8.874386
1985-04,1.2663935
1985-05,0.05717213
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.6577869
1985-10,17.920288
1985-11,8.90164
1985-12,35.796104
1986-01,38.222748
1986-02,72.60492
1986-03,10.5959015
1986-04,8.815573
1986-05,0.0
1986-06,9.663935
1986-07,0.0
1986-08,0.0
1986-09,10.106558
1986-10,90.23032
1986-11,76.59222
1986-12,21.433197
1987-01,5.247131
1987-02,56.350002
1987-03,7.9913945
1987-04,23.176231
1987-05,0.15245903
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,29.815575
1987-10,16.903893
1987-11,34.09426
1987-12,78.23688
1988-01,33.43299
1988-02,147.08588
1988-03,77.32213
1988-04,64.46926
1988-05,1.4038935
1988-06,0.16598362
1988-07,0.0
1988-08,0.0
1988-09,13.776641
1988-10,12.196721
1988-11,32.834015
1988-12,46.16332
1989-01,61.12336
1989-02,43.847546
1989-03,6.0665984
1989-04,66.454926
1989-05,3.3858604
1989-06,0.53483605
1989-07,0.0
1989-08,0.0
1989-09,0.26434427
1989-10,0.50819665
1989-11,15.786885
1989-12,29.951845
1990-01,22.100203
1990-02,19.97295
1990-03,63.619877
1990-04,47.94467
1990-05,0.26680326
1990-06,0.7192623
1990-07,0.0
1990-08,0.0
1990-09,0.96516395
1990-10,0.0
1990-11,5.5635247
1990-12,37.746315
1991-01,170.37296
1991-02,23.564754
1991-03,115.017624
1991-04,0.0
1991-05,0.0
1991-06,0.59016395
1991-07,0.0
1991-08,0.0
1991-09,2.2868853
1991-10,18.86045
1991-11,5.305328
1991-12,41.837296
1992-01,3.913115
1992-02,8.212705
1992-03,11.3010235
1992-04,4.905738
1992-05,0.0
1992-06,0.11065573
1992-07,0.0
1992-08,0.0
1992-09,0.05532787
1992-10,3.0364754
1992-11,8.452869
1992-12,4.7071724
1993-01,15.125206
1993-02,39.55
1993-03,6.5303283
1993-04,5.256148
1993-05,0.6606557
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,0.018442623
1993-10,41.405327
1993-11,14.778688
1993-12,20.810658
1994-01,36.825207
1994-02,91.372955
1994-03,17.539139
1994-04,0.27663934
1994-05,0.019057376
1994-06,0.29508197
1994-07,0.0
1994-08,0.0
1994-09,0.3872951
1994-10,0.0
1994-11,12.184426
1994-12,2.267828
1995-01,27.245695
1995-02,1.6237705
1995-03,32.98832
1995-04,2.2684426
1995-05,10.869058
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,5.1885247
1995-10,23.364344
1995-11,40.297134
1995-12,22.659224
1996-01,40.115776
1996-02,30.164755
1996-03,1.397541
1996-04,16.444672
1996-05,32.0291
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,4.6905737
1996-10,1.7215164
1996-11,50.741806
1996-12,82.99488
1997-01,64.642624
1997-02,20.753279
1997-03,95.17254
1997-04,5.612705
1997-05,2.1280737
1997-06,0.62704915
1997-07,0.0
1997-08,0.0
1997-09,33.75615
1997-10,43.31742
1997-11,18.915983
1997-12,17.666191
1998-01,27.531559
1998-02,34.650005
1998-03,54.66291
1998-04,3.0983608
1998-05,0.0
1998-06,0.0
1998-07,0.0
1998-08,0.0
1998-09,20.440573
1998-10,30.593441
1998-11,21.54713
1998-12,36.78074
1999-01,30.904713
1999-02,10.5
1999-03,46.036274
1999-04,4.92418
1999-05,28.331966
1999-06,0.043032788
1999-07,0.0
1999-08,0.0
1999-09,0.0
1999-10,10.221106
1999-11,3.0
1999-12,72.71024
2000-01,110.55184
2000-02,66.26618
2000-03,93.501854
2000-04,47.311474
2000-05,12.876434
2000-06,0.8606557
2000-07,0.0
2000-08,0.0
2000-09,5.631148
2000-10,13.124181
2000-11,27.258196
2000-12,21.795288
2001-01,30.631557
2001-02,35.768856
2001-03,56.85451
2001-04,56.34836
2001-05,15.874794
2001-06,1.5000001
2001-07,0.0
2001-08,0.0
2001-09,9.860655
2001-10,23.71373
2001-11,42.36885
2001-12,37.663727
2002-01,50.775204
2002-02,53.613117
2002-03,53.125618
2002-04,17.840164
2002-05,33.36312
2002-06,3.9036882
2002-07,0.0
2002-08,0.0
2002-09,2.877049
2002-10,10.557786
2002-11,21.141394
2002-12,36.437702
2003-01,43.355534
2003-02,49.975407
2003-03,24.310862
2003-04,19.586065
2003-05,4.0211067
2003-06,1.5
2003-07,0.0
2003-08,0.0
2003-09,9.018442
2003-10,34.88135
2003-11,36.23361
2003-12,17.145287
2004-01,82.918655
2004-02,51.035244
2004-03,40.312706
2004-04,27.461067
2004-05,4.5801225
2004-06,1.5
2004-07,0.0
2004-08,0.0
2004-09,7.3524585
2004-10,15.347542
2004-11,49.149593
2004-12,29.958197
2005-01,54.58033
2005-02,40.020493
2005-03,57.64857
2005-04,39.184425
2005-05,20.32787
2005-06,1.6967214
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,15.544467
2005-11,39.288933
2005-12,12.704918
2006-01,122.24037
2006-02,92.88771
2006-03,31.92111
2006-04,65.5082
2006-05,6.371516
2006-06,1.6475409
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,13.117827
2006-11,23.895493
2006-12,19.089138
2007-01,31.07623
2007-02,30.811478
2007-03,31.673365
2007-04,8.95082
2007-05,0.076229505
2007-06,5.3114758
2007-07,0.0
2007-08,0.0
2007-09,9.540983
2007-10,19.921312
2007-11,59.053272
2007-12,43.266594
2008-01,98.094666
2008-02,32.006966
2008-03,54.859833
2008-04,16.17418
2008-05,7.902459
2008-06,3.6639345
2008-07,0.0
2008-08,0.0
2008-09,0.0
2008-10,1.7215164
2008-11,34.5123
2008-12,18.968445
2009-01,29.43094
2009-02,63.074593
2009-03,43.45717
2009-04,4.8258195
2009-05,9.420697
2009-06,11.704917
2009-07,0.0
2009-08,0.0
2009-09,4.1434426
2009-10,0.0
2009-11,23.729507
2009-12,13.651434
2010-01,113.86148
2010-02,29.451637
2010-03,32.276844
2010-04,35.790985
2010-05,40.09037
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,2.932377
2010-10,0.0
2010-11,36.393444
2010-12,42.05328
2011-01,79.52009
2011-02,112.47049
2011-03,69.98505
2011-04,46.456966
2011-05,29.21496
2011-06,17.729507
2011-07,0.0
2011-08,0.0
2011-09,1.5737706
2011-10,0.0
2011-11,70.95492
2011-12,30.491804
2012-01,34.214344
2012-02,91.08258
2012-03,35.47213
2012-04,12.547131
2012-05,0.0
2012-06,10.887295
2012-07,0.0
2012-08,0.0
2012-09,1.8627048
2012-10,0.0
2012-11,17.594263
2012-12,53.957787
2013-01,14.096107
2013-02,24.34508
2013-03,50.432175
2013-04,11.145493
2013-05,0.0
2013-06,0.0
2013-07,0.0
2013-08,0.0
2013-09,0.64549184
2013-10,3.9702868
2013-11,8.95082
2013-12,40.490578
2014-01,45.02623
2014-02,130.53853
2014-03,26.7375
2014-04,0.0
2014-05,2.29959
2014-06,0.94057375
2014-07,0.0
2014-08,7.5149593
2014-09,0.5778689
2014-10,6.17459
2014-11,21.012293
2014-12,28.071518
2015-01,20.893238
2015-02,12.204099
2015-03,53.04938
2015-04,49.456966
2015-05,0.5145492
2015-06,6.147541
2015-07,0.0
2015-08,0.0
2015-09,9.559425
2015-10,0.0
2015-11,10.555327
2015-12,23.535862
2016-01,70.216995
2016-02,43.067516
2016-03,34.205547
2016-04,73.88961
2016-05,19.047815
2016-06,0.99577737
2016-07,0.0
2016-08,0.0
2016-09,0.0059567937
2016-10,0.0
2016-11,18.843683
2016-12,11.758385
