months,princeston_precip
1972-02,43.987297
1972-03,199.0289
1972-04,7.8934426
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,5.024795
1972-11,1.6290984
1972-12,70.17561
1973-01,82.38504
1973-02,129.67787
1973-03,35.345085
1973-04,5.1577864
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,55.139347
1973-11,72.559425
1973-12,240.9869
1974-01,361.63913
1974-02,240.8459
1974-03,27.169468
1974-04,98.82786
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,4.211066
1974-10,13.511682
1974-11,57.540977
1974-12,91.51352
1975-01,117.97152
1975-02,59.052452
1975-03,141.3168
1975-04,40.543034
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.65430325
1975-11,17.938524
1975-12,90.25574
1976-01,160.05656
1976-02,89.06803
1976-03,94.96292
1976-04,11.372951
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,21.276638
1976-10,10.456148
1976-11,82.56762
1976-12,52.674587
1977-01,90.99262
1977-02,263.01065
1977-03,96.67172
1977-04,24.829918
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,8.213115
1977-10,1.3022541
1977-11,59.63729
1977-12,237.84877
1978-01,159.99939
1978-02,200.06804
1978-03,79.723366
1978-04,12.743853
1978-05,2.4266393
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,25.085861
1978-11,43.438522
1978-12,58.340984
1979-01,138.40103
1979-02,59.33934
1979-03,18.7334
1979-04,4.469262
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,20.785246
1979-11,41.028687
1979-12,55.812702
1980-01,64.407585
1980-02,196.475
1980-03,56.911682
1980-04,16.002048
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,2.7233603
1980-10,12.660452
1980-11,94.57377
1980-12,118.60041
1981-01,147.54222
1981-02,111.604095
1981-03,76.36291
1981-04,2.1147542
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,6.6256146
1981-11,80.145485
1981-12,55.260044
1982-01,53.989548
1982-02,60.49836
1982-03,43.41271
1982-04,22.567625
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,32.36578
1982-11,86.69878
1982-12,48.3168
1983-01,104.09774
1983-02,22.17623
1983-03,60.418236
1983-04,15.012297
1983-05,0.0
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,19.533812
1983-11,73.752045
1983-12,214.77666
1984-01,23.815367
1984-02,61.767624
1984-03,114.89693
1984-04,15.657786
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.3135246
1984-10,13.835655
1984-11,58.352455
1984-12,25.104918
1985-01,147.59302
1985-02,133.01147
1985-03,30.085245
1985-04,1.8319671
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,25.765574
1985-11,11.422132
1985-12,99.55574
1986-01,131.43239
1986-02,61.6
1986-03,46.5
1986-04,30.20287
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,20.840162
1986-10,54.548565
1986-11,72.04919
1986-12,56.61946
1987-01,24.476023
1987-02,76.649994
1987-03,23.516804
1987-04,0.22131146
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,4.672131
1987-10,13.549795
1987-11,29.674181
1987-12,57.921722
1988-01,56.638523
1988-02,132.49672
1988-03,62.088936
1988-04,38.41598
1988-05,0.0
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,7.395492
1988-10,21.248974
1988-11,21.141396
1988-12,71.35718
1989-01,294.02994
1989-02,204.17049
1989-03,88.705734
1989-04,55.389347
1989-05,0.0
1989-06,0.0
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,3.004713
1989-11,20.508198
1989-12,65.53197
1990-01,187.49919
1990-02,51.031147
1990-03,64.76332
1990-04,35.311478
1990-05,0.0
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.0
1990-10,3.3922133
1990-11,25.432379
1990-12,83.58565
1991-01,141.90758
1991-02,127.577866
1991-03,72.13852
1991-04,0.0
1991-05,0.0
1991-06,0.0
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,17.291393
1991-11,25.155739
1991-12,188.3377
1992-01,67.77438
1992-02,2.3235655
1992-03,118.52419
1992-04,1.7643443
1992-05,0.0
1992-06,0.0
1992-07,0.0
1992-08,0.0
1992-09,0.0
1992-10,2.217008
1992-11,65.63114
1992-12,109.624374
1993-01,143.7752
1993-02,93.570496
1993-03,17.221518
1993-04,24.436476
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,4.352459
1993-10,8.893442
1993-11,22.616802
1993-12,62.74959
1994-01,267.8387
1994-02,52.901638
1994-03,42.07234
1994-04,20.834017
1994-05,0.0
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,0.11434426
1994-11,40.97951
1994-12,63.740574
1995-01,22.818035
1995-02,89.65164
1995-03,37.288933
1995-04,1.7827868
1995-05,0.0
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,4.555328
1995-10,9.763729
1995-11,9.356557
1995-12,105.793846
1996-01,110.28504
1996-02,152.46394
1996-03,19.057377
1996-04,1.045082
1996-05,0.0
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,1.1434427
1996-10,5.101025
1996-11,54.82377
1996-12,63.969257
1997-01,171.44017
1997-02,85.394264
1997-03,129.35512
1997-04,0.78688526
1997-05,0.0
1997-06,0.0
1997-07,0.0
1997-08,0.0
1997-09,4.487705
1997-10,21.153688
1997-11,16.038933
1997-12,63.0291
1998-01,166.96803
1998-02,30.478687
1998-03,20.35963
1998-04,0.8852458
