months,princeston_precip
1974-12,87.428894
1975-01,227.80553
1975-02,75.812294
1975-03,23.751842
1975-04,54.19058
1975-05,18.669876
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.8194672
1975-11,24.959017
1975-12,158.9957
1976-01,79.52009
1976-02,128.58649
1976-03,100.14016
1976-04,25.358608
1976-05,5.990369
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,16.684425
1976-10,46.099796
1976-11,56.93853
1976-12,43.723972
1977-01,78.338524
1977-02,137.10246
1977-03,117.59671
1977-04,0.0
1977-05,0.22868851
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,39.141396
1977-10,11.821926
1977-11,56.084015
1977-12,167.15225
1978-01,259.65677
1978-02,74.54425
1978-03,33.712498
1978-04,22.665983
1978-05,9.643033
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,11.379099
1978-10,90.30021
1978-11,49.346313
1978-12,55.514145
1979-01,116.84714
1979-02,21.332787
1979-03,46.303074
1979-04,3.4241805
1979-05,0.5336065
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.2581967
1979-10,76.27397
1979-11,65.477455
1979-12,52.18545
1980-01,80.94303
1980-02,161.37787
1980-03,8.47418
1980-04,12.184425
1980-05,0.09528689
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,6.42418
1980-10,15.722336
1980-11,138.09836
1980-12,40.547745
1981-01,218.71515
1981-02,113.25655
1981-03,53.767216
1981-04,23.286884
1981-05,3.4112704
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.11065573
1981-10,26.496107
1981-11,73.44467
1981-12,50.031963
1982-01,35.326023
1982-02,18.027868
1982-03,6.1618853
1982-04,10.278688
1982-05,12.463524
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.012295082
1982-10,97.542
1982-11,31.530739
1982-12,29.640575
1983-01,54.3834
1983-02,30.203281
1983-03,52.52849
1983-04,42.196724
1983-05,3.1698768
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.024590164
1983-10,9.261885
1983-11,101.102455
1983-12,49.17438
1984-01,13.740369
1984-02,19.206558
1984-03,103.3164
1984-04,19.450819
1984-05,0.050819673
1984-06,1.4569672
1984-07,0.0
1984-08,0.0
1984-09,20.360655
1984-10,23.408813
1984-11,60.88525
1984-12,48.824997
1985-01,107.4582
1985-02,58.329502
1985-03,24.711063
1985-04,4.868852
1985-05,1.1434426
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.45491803
1985-10,32.08627
1985-11,13.45082
1985-12,53.093853
1986-01,17.49467
1986-02,30.800001
1986-03,45.019882
1986-04,87.23975
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,14.67418
1986-10,56.829098
1986-11,103.50615
1986-12,68.39057
1987-01,65.92582
1987-02,27.67295
1987-03,14.521722
1987-04,2.022541
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,7.2049174
1987-10,13.746721
1987-11,79.98565
1987-12,253.67908
1988-01,65.767006
1988-02,271.29263
1988-03,141.5709
1988-04,22.143444
1988-05,1.1624999
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,4.8381143
1988-10,42.834633
1988-11,13.395493
